"CaseID","weight"
55,0.398272073934565
58,0.701509707391521
61,0.499423999981658
63,0.481245136979468
64,2.1379979979452
73,0.398272073934565
79,1.67821444263678
80,0.481245136979468
81,0.598777639516826
89,2.49469143107365
92,0.495930153702564
95,0.598777639516826
98,1.34476880199575
99,3.76850843182226
103,0.718460967468931
106,0.413641733972422
107,0.599248579979652
111,0.928250007815497
113,0.594000710844807
116,0.499423999981658
117,0.499423999981658
118,0.413641733972422
121,0.599248579979652
123,0.917322800474281
126,0.495930153702564
127,0.481245136979468
132,0.599248579979652
137,0.600573524704814
140,0.482309174888031
141,0.413641733972422
143,0.585109999054317
153,0.413641733972422
154,0.621884980854434
155,0.499423999981658
158,0.398272073934565
168,0.621884980854434
176,0.482309174888031
179,0.873523000429291
183,0.398272073934565
185,0.482309174888031
192,0.499423999981658
198,0.481245136979468
204,0.499423999981658
206,0.585109999054317
216,0.765113778558808
220,0.600573524704814
222,0.495930153702564
224,0.600573524704814
229,0.598777639516826
232,0.482309174888031
233,1.3477420995392
237,0.578258051810424
245,0.600573524704814
248,2.49469143107365
255,0.499423999981658
259,0.499423999981658
266,0.599248579979652
274,0.701509707391521
276,1.3477420995392
277,0.482309174888031
278,0.712169105858014
280,0.765113778558808
283,1.73776617449424
284,0.599248579979652
286,0.600573524704814
289,0.598777639516826
293,1.73776617449424
299,1.34476880199575
302,3.07240367911353
306,0.728581567111304
309,0.728581567111304
312,0.621884980854434
314,0.728581567111304
316,0.599248579979652
319,0.718460967468931
327,0.598777639516826
332,0.499423999981658
337,0.600573524704814
341,0.718460967468931
352,0.599248579979652
360,0.585109999054317
361,0.621884980854434
365,0.598777639516826
368,0.718460967468931
369,0.600573524704814
371,0.701509707391521
380,0.413641733972422
383,3.95746729804622
388,1.1422544215561
392,0.585109999054317
400,0.600573524704814
402,0.599248579979652
409,0.495930153702564
410,0.600573524704814
411,0.413641733972422
417,0.599248579979652
418,0.585109999054317
420,0.413641733972422
424,0.598777639516826
430,0.495930153702564
432,0.332187809160502
439,1.3477420995392
455,2.48918781142252
471,0.499423999981658
485,0.499423999981658
486,0.728581567111304
487,0.499423999981658
490,0.728581567111304
498,0.621884980854434
501,0.332187809160502
505,1.1422544215561
510,0.745600573662179
512,0.413641733972422
513,0.495930153702564
514,0.600573524704814
516,0.720049491999295
518,0.600573524704814
519,3.76850843182226
536,0.599248579979652
541,2.03591410255072
545,0.495930153702564
548,0.621884980854434
555,0.578258051810424
557,1.48626267394492
558,0.718460967468931
565,0.728581567111304
582,0.718460967468931
583,0.413641733972422
587,0.599248579979652
596,0.413641733972422
597,0.398272073934565
600,0.481245136979468
602,0.594000710844807
611,0.728581567111304
619,0.739652320883279
620,0.413641733972422
625,0.621884980854434
627,0.585109999054317
628,0.718460967468931
629,1.73776617449424
633,0.745600573662179
639,0.332187809160502
642,0.886796130698357
648,0.576982337973546
663,0.745600573662179
670,0.594000710844807
672,0.621884980854434
674,0.499423999981658
677,0.718460967468931
693,0.594000710844807
699,0.481245136979468
707,0.482309174888031
712,0.701509707391521
714,3.07240367911353
721,0.585109999054317
723,0.718460967468931
728,0.745600573662179
743,0.585109999054317
750,1.12665957955991
752,0.495930153702564
756,0.718460967468931
767,0.482309174888031
770,0.585109999054317
774,0.701509707391521
792,0.599248579979652
793,0.332187809160502
798,0.928250007815497
818,0.398272073934565
825,0.481245136979468
843,0.576982337973546
848,0.585109999054317
851,0.495930153702564
855,1.73776617449424
856,1
862,0.499423999981658
867,2.49469143107365
869,0.585109999054317
874,0.599248579979652
878,0.585109999054317
890,0.712169105858014
896,0.576982337973546
900,0.598777639516826
903,0.413641733972422
906,0.481245136979468
907,1.73776617449424
908,0.886796130698357
912,1.71820509367714
916,0.718460967468931
918,0.718460967468931
933,0.576982337973546
941,1.71820509367714
943,0.482309174888031
944,0.585109999054317
945,1.3477420995392
962,0.952723072074996
977,0.413641733972422
996,0.413641733972422
1000,0.576982337973546
1011,0.495930153702564
1024,0.745600573662179
1028,0.598777639516826
1029,0.873523000429291
1041,0.765113778558808
1044,0.499423999981658
1081,0.499423999981658
1085,0.745600573662179
1099,0.598777639516826
1105,0.718460967468931
1112,0.621884980854434
1131,0.621884980854434
1143,0.332187809160502
1145,0.728581567111304
1148,0.739652320883279
1153,0.599248579979652
1155,0.928250007815497
1162,0.621884980854434
1164,0.598777639516826
1165,0.621884980854434
1166,0.495930153702564
1167,0.413641733972422
1174,0.712169105858014
1176,0.594000710844807
1181,0.886796130698357
1185,0.720049491999295
1196,0.765113778558808
1197,0.739652320883279
1199,0.739652320883279
1200,0.482309174888031
1202,0.481245136979468
1203,0.413641733972422
1204,0.332187809160502
1208,0.499423999981658
1210,0.413641733972422
1221,0.739652320883279
1222,0.499423999981658
1224,0.745600573662179
1232,0.621884980854434
1233,0.718460967468931
1236,0.718460967468931
1238,0.594000710844807
1242,0.739652320883279
1244,1.65984768037557
1250,0.720049491999295
1255,0.621884980854434
1258,0.599248579979652
1262,0.886796130698357
1263,0.600573524704814
1264,0.599248579979652
1267,0.413641733972422
1269,0.886796130698357
1270,0.739652320883279
1273,0.499423999981658
1274,0.599248579979652
1279,0.728581567111304
1281,0.585109999054317
1285,0.413641733972422
1294,2.0668496967898
1299,0.578258051810424
1305,0.712169105858014
1312,3.82577069430541
1316,0.413641733972422
1317,0.621884980854434
1327,0.499423999981658
1344,0.499423999981658
1345,0.598777639516826
1346,0.413641733972422
1348,0.598777639516826
1349,1.15586102862431
1364,0.499423999981658
1369,0.578258051810424
1378,0.928250007815497
1381,0.332187809160502
1385,0.739652320883279
1394,0.413641733972422
1402,0.917322800474281
1404,0.576982337973546
1410,0.413641733972422
1413,0.413641733972422
1422,0.599248579979652
1435,0.917322800474281
1443,0.481245136979468
1447,1.3955669627305
1468,0.621884980854434
1471,0.599248579979652
1474,0.499423999981658
1479,0.413641733972422
1495,3.09954770797247
1497,0.598777639516826
1500,3.82577069430541
1504,0.621884980854434
1511,0.600573524704814
1512,0.873523000429291
1516,0.585109999054317
1524,2.03591410255072
1532,0.585109999054317
1535,0.576982337973546
1536,0.594000710844807
1539,0.739652320883279
1573,0.886796130698357
1579,0.720049491999295
1584,0.332187809160502
1586,0.495930153702564
1587,2.48918781142252
1588,2.0668496967898
1598,2.49469143107365
1599,0.585109999054317
1600,0.398272073934565
1605,0.332187809160502
1607,0.482309174888031
1612,0.413641733972422
1619,1
1622,0.413641733972422
1629,0.728581567111304
1639,0.728581567111304
1643,0.701509707391521
1658,0.928250007815497
1660,0.599248579979652
1662,0.745600573662179
1674,0.621884980854434
1688,3.76850843182226
1689,3.82577069430541
1694,0.482309174888031
